ID	Text	Valence	Arousal	Dominance	Category
156	In Nederland zat ik toen ik achttien was voor een gewapende overval. Daar heb ik uiteindelijk zeven maanden voor gezeten. En toen ben ik naar hier gekomen om mijn leven op te pakken en nu zit ik weer hier zo, helaas.	OV	0.340456757534	0.444723824997	0.378406173691	sadness
157	Goeie feesten.	OV	0.682354477291	0.322393549874	0.576152409502	joy
158	Dat aftellen, da zegt mij niks.	OV	0.393804348741	0.341775447837	0.439882385461	sadness
159	<b> Dit is echt vatsig. </b> - Nee nee kom laat da liggen zeg. Da ga ik toch nie meer opeten ze. Ma da kan toch nie lekker meer zijn, komaan.	BZL	0.236645516295	0.728233407162	0.530011296996	anger
160	Alé, Milan die stil is. Zo hebk hem nie meegemaakt op reis.	BZL	0.571864489475	0.320458305361	0.459785291948	joy
161	Kuje nie keer je haar knippen? Knip e keer je haar. - <b> Ja ma, diejen die het nie kan komt er hier nie aan eh. </b>	OV	0.32485734299	0.807814613161	0.613489105101	anger
162	Het stinkt eh allemale. Zorg dawe geen zulke dingen meer zien of ge gaat er nie lange zitten eh.	OV	0.212009449785	0.850977186674	0.634727553467	anger
163	Jij zal worden vrijgesteld en gerepatrieerd naar Italië.	OV	0.551406362895	0.0676693146326	0.604779457092	neutral
164	Ma ge kunt die energie ook op een positieve manier gebruiken. Kijk, als ge die boosheid voelt van, van de op een positieve manier te gaan gebruiken door in dialoog te gaan.	BZL	0.623120107911	0.365595830466	0.775146043151	neutral
165	(wijst) Een giraf!	BZL	0.672428842121	0.952294857036	0.582509097579	joy
166	Da vond ik echt verschrikkelijk want ge zijt daar ook met dieje geur. Ik vond da echt een vieze geur. Ik kon daar echt nie zo goe tegen. En dan die steken zo wa in uw handen en dan had ge die locals die da zo goe kunnen en die daar zo wa op uw vingers stonden te kijken van “wa zijn die eigenlijk aant doen?”. 	BZL	0.143415045653	0.7495624158	0.311013574769	anger
167	Ma ge merkt dat da dan nie lukt. Nja da zijn geen prettige gesprekken eh da.	BG	0.364702013943	0.191564591469	0.299822790805	sadness
168	Dit is Jolien. 29 jaar. Uit Limburg afkomstig, woon in Brussel. Zeer sportieve dame, zeer assertief met heel wat pit in haar die misschien wel de gave bezit om Lenny soms een beetje onder controle te houden.	BG	0.670251330689	0.295908294732	0.794542128568	neutral
169	Ik was het een bikke vergeten hoe erg dat het eigenlijk nog was in de wereld. En het is niet de enige plek, he. We zien het nu heel up close, maar da gaat hier in alle omstreken zo zijn he. Eigenlijk…	BZL	0.328029667209	0.587319501026	0.234501195649	sadness
170	Ik ben enorm klaar vo te trouwen. Ik kan eigenlijk nie wachten bij wijze van spreken, dus die data mag hier heel rap gaan zijn.	BG	0.799020958053	0.795500982183	0.783971626852	joy
171	Ik kom uit een euh een warm gezin. Mijn ouders zijn toch al heel lang getrouwd. Tis een heel warm, goed koppel. Tzijn ook mensen die echt wel pro-huwelijk zijn. En zo wil ik het ook wel voor mezelf.	BG	0.692145075275	0.336944392412	0.740325856646	neutral
172	Ja ik ben heel proper.	OV	0.629115284686	0.17619717278	0.736925179786	neutral
173	Ja. Ik zou hier echt nie, nie willen nie kunnen… Nooit. Ik wil dit ook… Ik kan het nie zien, ik kan het gewoon nie zien hoe da mensen hier leven. Ik vind da echt verschrikkelijk.	BZL	0.0750674529344	0.618022428715	0.279934582305	sadness
174	Ik denk da nie veel mensen da zouden durven om zich compleet open te stellen.	BG	0.477227205844	0.114609740996	0.358587945426	neutral
175	Ahaha en met al da geknor derbij. Geweldig.	BG	0.805797043304	0.644184554558	0.573450110837	joy
176	Maar op een gegeven moment moeje echt zeggen alé moeje echt eerlijk zijn over uzelf en de andere en zeggen ja het blijft weg en ja. We moeten echt wel een beslissing gaan nemen.	BG	0.399333862777	0.227786509278	0.529586883367	sadness
177	Da was zalig.	BG	0.95364762441	0.50326971794	0.609276975924	joy
178	Het kot serieus dichtbij. Tis spannend. Nu begint… aleja kwas nie zo zenuwachtig. Nu begint die stress toch wel een klein beetje te komen eigenlijk. Hoe dichter dat den trouw komt, hoe meer stressy dak word.	BG	0.515076186366	0.616453123389	0.412268469388	fear
179	Ja. Kweetet. Op het moment da ze da zeggen eh “nog vier weken” en dan denkte van gohja das nog veel ma… Goh alleen als ik er al aan denk, dan ist echt wel stress. Nog twaalf dagen. Twaalf dagen en ik zin ne getrouwde man.	BG	0.633878183634	0.7701357519	0.454865321942	fear
180	Auwch.	BG	0.273669054745	0.488187878687	0.360721711232	neutral
181	Kweetet, ma nu ebjet wel helemaal na de knoppen geholpen eh.	OV	0.24069753933	0.569806305022	0.56643831839	anger
182	Zeg, doe es… Stel u es nie zo onderdanig op.	BG	0.356899580812	0.727642814997	0.688348011383	anger
183	Nee, da lijkt mij… ja verschrikkelijk om een kind op de wereld te zetten en te beseffen… ja da ge da eigenlijk niks kunt geven. Kword er emotioneel van omda ja, ge wilt voor uw kind het beste. Ook, ook die mama die met da kindje op haar rug.	BZL	0.148297951907	0.552292457864	0.169917144787	sadness
184	Oh my god, het is echt.	BG	0.631645115262	0.669680008786	0.410169384807	joy
185	Totaal nie. Tga echt een ontnuchteringsles worden.	BZL	0.451013514554	0.471780789136	0.396271402079	fear
186	Sorry ma ik blijf het echt een grappig beest vinden.	BG	0.677629056271	0.556735649064	0.554711465956	joy
187	Het was heftig eh? - <b> Wenen, roepen, wenen. </b>	OV	0.29448074737	0.446240931307	0.289608251148	sadness
188	Wat ik nie begrijp is, van waar heeft hij die verhaaltje? Hij heeft da uit zn duim gezogen. Moest ik zoiets willen doen, mevrouw, ik ga da nie doen voor zijn neus. Ik ga, ik ga da rustig prepareren…	OV	0.412532578471	0.723023411862	0.625304416193	anger
189	Khad het voorspeld eh. Khad gezegd tegen Lenny: Je ga hilarische momenten hebben op reis.	BG	0.735915641488	0.520198982389	0.964971279971	joy
190	Khen ik lik gehoord daj gie zelve gestopt zijt me werken in het medisch centrum.	OV	0.573275621013	0.536543241186	0.521224435543	neutral
191	Het strand in Sri Lanka met de zonsondergang, gasten.	BZL	0.792114297843	0.428056746165	0.709659007674	joy
192	Kheb goe nieuws. Gij ga trouwen. - Amai, amai, amai. - <b> Oh my god. O nee, da kan nie. Echt? </b> - Das goed. Amai, superbenieuwd.	BG	0.730412572076	0.849921325422	0.306226046284	joy
193	Heerlijk, opt terras, goei weer.	OV	0.953109640086	0.379277601085	0.636544432556	joy
194	Ma ik leer wel bij ze, tis da. Omda ik zo lang single ben geweest, ge hebt zo uw eigen gewoontes gekweekt en jah ik was de laatste jaren was ik echt wel enorm versaaid om het zo te zeggen dus euh…	BG	0.42369293469	0.317876757558	0.460497113679	joy
195	En ja dat is een spelleke eh tussen cipiers en tussen gedetineerden. Als je gepakt wordt, ja dan ist euhm… Als ik gepakt word, is het aan mij om die verantwoordelijkheid op te nemen eh.	OV	0.391582388924	0.351855462382	0.386900879231	anger
196	Is da ne tuktuk?	BZL	0.546460789006	0.347259414142	0.408680100637	joy
197	Joa, ik ben een filmfreak zelfs. De dag dat ik opgepakt ben, had ik denk ik thuis iets van 900 dvd’s staan. Ze zijn uitgewreven, onze kasten.	OV	0.670742432211	0.33049258027	0.691821354809	joy
198	What the fuck… What the fuck. Ge moe da ier ne keer zien. - Maat dees doe mij zo hard denken aan Mad Max. Gewoon… - <b> Ik krijg hier echt zo het gevoel van zo dit is echt het begin van het einde van de wereld. </b>	BZL	0.219858408398	0.702604459434	0.265412767304	anger
199	Ik kijk zelfs op immowebsites om gewoon bij mensen aan house perving te doen dus euh…	BG	0.674531787316	0.42439749498	0.64195488291	joy
200	Ik vond da wel hallucinant hoeveel heisa dat daarover was.	BG	0.32843179352	0.516934102886	0.593348412048	anger
201	Nee ik ben geen fan.	BG	0.414047544824	0.194560456966	0.490635339518	anger
202	Hoe dat die mensen leven das toch nie… das toch nie groot… das nog nie… das amper, nog nie zo groot of mijn tuinhuis. Int midden van euh… een vuilnisbelt of alé of… een metaalverwerkings… Zis hier zelfs gewoon bevallen van euh… Twee maanden geleden, oh man. Da is absurd gewoon.	BZL	0.180401389542	0.548735108641	0.139286844067	sadness
203	Ja superhecht, wij zijn gewoon… We zijn vaak echt zo als een hele roedel aan het…	BZL	0.620036003944	0.268511217171	0.696457907079	neutral
204	Ma tis nog nie te laat eh Wilfried. Vandaar da we deraan moeten werken. En we kunnen nie anders eh, we moeten da gewoon doen eh. Uw leven buiten moe terug op de rails gezet worden.	OV	0.543574820995	0.66218407662	0.844137040043	joy
205	(Veronique heeft haar vader in het ziekenhuis bezocht.) <b> Ik hoop dat het niet voor deze nacht is. </b>	OV	0.279691325656	0.339398915068	0.204816064006	sadness
206	Ah dus nie naar mijn cel ofwa? Oh ik snap nie, mevrouw, ik zou graag in mijn cel blijven ikke.	OV	0.335710302166	0.691989316342	0.145109076644	sadness
207	Khad da gehoopt eh. Hehehehe. Ma zis eiglik vree snel in haar oude patroon hervallen, ja.	BZL	0.514193660687	0.66044720335	0.554556778088	joy
208	Ik had echt nie verwacht dat ik zo geraakt zou zijn door dingen deze reis. Echt nie. Ma ik ben echt super-, super-, superblij en dankbaar da ik… Ik zie u ook wenen. Super-, superblij en dankbaar da ik, da ik mee ben gegaan op deze reis. Ik ga dit echt… Oh ik ben in clichés aant spreken ma ik ga dit echt nooit vergeten.	BZL	0.732365575995	0.806205377747	0.575063826068	joy
209	Ja. Da zegt mijn mama wel altijd da ik mijn Afrikaans ritme nog heb.	BZL	0.525249846412	0.0584794638361	0.482356714926	joy
210	Ik krijg er gewoon buikpijn van als ge dees moet doen zeg.	BZL	0.156827642461	0.522503410663	0.381746701052	anger
211	Zo da. Ik wil iets doen. Ik wil iets doen. En das wel schoon eh.	BZL	0.657189464054	0.578959311526	0.632392512197	joy
212	Hey Tamara, kben ekik hier eh. Ik heb euh eindelijk positief gekregen euh dus ik denk da wij elkaar wel heel snel gaan zien.	OV	0.660858117349	0.4115793573	0.600030720625	joy
213	Ja tuurlijk, het is men eigen schuld, maar ik vind het een beetje overdreven. Ik word in een club gepakt. Als ik een dealer zou zijn, zou ik zo’n stapel geld bij mij hebben. Dat had ik niet. Hoezo? Ik heb alles op mijn bankpas, omdat ik netjes werk. Zo.	OV	0.189535621071	0.735628320933	0.65183443858	anger
214	Ik voel mij heel goe bij Tim. Hij geeft mij echt een, een beschermend, gerust gevoel. Kverschiet er soms van hoe dak in deze fase al echt zo… Ja, mezelf kan zijn.	BG	0.85541610443	0.456987950398	0.722999628722	joy
215	Tis ne mooie auto.	OV	0.662040597543	0.233196317593	0.55455064681	joy
216	Toen ik hier vijf weken geleden bloednerveus op jou stond te wachten, had ekik nooit gedacht dat er zo een fantastische persoon door die deur ging komen.	BG	0.781807342424	0.452660934253	0.634754601343	love
217	Geen idee. Ik ga er nu op duwen, sebiet trrrrr.	BZL	0.623732300115	0.565275390763	0.316614683245	joy
218	Maf, eh? - <b> Tis allemaal heel veel da ineens op u afkomt. </b> - Kvind da gewoon heel erg dit. - Sgewoon maf. - Echt erg wel.	BZL	0.21069134315	0.383044172542	0.346172517224	sadness
219	Da mis ik enorm ja, da slapen in zijn armen. Dan zegt hij van: how, ge zij sterk. Nog twee weekskes, tis bijna gedaan. Love you.	OV	0.302957406669	0.571254265828	0.422976984186	love
220	Ik zin nu koffie ant maken voor men celmaat die seffes naar hier komt. Dan ga ik hem een tas aanbieden eh, als welkom in de cel.	OV	0.589290392622	0.300538119065	0.740616816851	joy
221	Ik had da nie verwacht da ik zo elke keer zo, da gevoel van onrechtvaardigheid ging voelen. Bij Isham was da gewoon hoe dat die deed, en hier wast gewoon zo het verschil tussen man en vrouw. En dan staan dieje zo etwa, in mijnen ogen, echt bullshit te verkopen tegen ons. Ja…	BZL	0.278422973266	0.53413203827	0.247325803479	anger
222	Ik voelde gewoon echt ja, de grond onder mijn voeten wegzakken. Da was zo ik ik ik… Ik ik kreeg ja euh… Ik voelde al… Kvoelde alles vollopen. Oh man toch.	BZL	0.217931010397	0.638110451692	0.0667710370769	sadness
223	Nee, totaal… Ja. Nee eiglik, nee. Ge kunt echt nie inbeelden hoe dat er hier uitziet. Fuck. Das toch ook kei erg ik ben gewoon… Dak zo, ja… Eiglik gewoon aan het wenen ben vlak voor hun huis. Die moeten toch ook beseffen van amai hoe erg moeten wij da hier vinden? Oh ik snap da echt nie.	BZL	0.14227811915	0.853321484453	0.230947683772	sadness
224	Mijn speech gak in mijn binnenzak steken dak da zeker nie vergeet. Dan zijn we zeker?	BG	0.591119953004	0.406140075181	0.551936369403	fear
225	Het is nie zo simpel.	BZL	0.463408281188	0.232378215005	0.295459087619	neutral
226	Manneke toch.	BG	0.407701375884	0.462818541971	0.546351896365	joy
227	Ja, ik vind da echt nog wel chill. En het ding is, wij kunnen overal slapen. (wordt geraakt door een tak) Oh! Voila. Dus ik zie ons echt gewoon zo shiften doen en slapen.	BZL	0.761434872699	0.665003877042	0.849803330191	joy
228	Maar ik voelde daar ook van ja, ma eiglik mis ik die nie genoeg en da was wel een heel jammer besef da ge zo die persoon nie genoeg mist op reis. En das wel… Ma ik vond da zo hard ook.	BG	0.281563105283	0.44416652411	0.312112970161	sadness
229	Ik euh weet het eiglik nie.	BG	0.532068148667	0.0677737696531	0.292205360061	neutral
230	Ik kant ma proberen eh.	OV	0.457811228565	0.262190957253	0.3171202681	sadness
231	Kzie u graag.	OV	0.882711901878	0.293296290784	0.585313529798	love
232	Ja waanzin gewoon. Waanzin. Al die kindjes en mensen die euh reiken naar u, echt die u willen aanraken euh… tis onwaarschijnlijk. 	BZL	0.958030563225	0.823996403167	0.715483821478	joy
233	Superchill.	BZL	0.6908141963	0.383965596176	0.50329746631	joy
234	Bij ma gaat da toch nog efkes duren maja.	OV	0.479130541904	0.233314299724	0.299466465309	sadness
235	Zie je wa ik bedoel? Waarom geef je mij nu geen kans om met een uitgang… Waarom nie? Alé…	OV	0.249366787356	0.737491092987	0.326469496442	anger
236	Ik word nu gewaar: als het zeven jaar nie gewerkt heeft, waarom zou het nu op zeven maand ineens wel werken? Daar… Ik kan het nie geloven. Oké, tkan zijn da gundr nog een toverstokske hebt hier of daar, ma ik geloof er nie meer in.	OV	0.328751052191	0.653541486726	0.394039835831	sadness
237	Men moeder deed leuren en kermissen. Ja een beetje van alles om rond te komen. Twaalf kinderen in een woonwagen, ge weet dat ook hoe dat dat is eh.	OV	0.463636159725	0.369348711358	0.510561708638	sadness
238	Ja twas echt… Twas echt… Het plaatje was compleet. Het was echt zo… ja gewoon een keileuke sfeer, een keileuke euhm… man met heel veel humor.	BG	0.955876194788	0.647229919322	0.658611217608	joy
239	Kga da nooit vergeten, ma der zat iemand op een terras en ik kom daar me mijn man. Mooi weer, het terras zit vol, en die dame sta recht en roept zo van: hé, Aagje, tis hier beter dan in de bak eh? Zo… doef. Ik zo helemaal gegeneerd zo van, ja oei, nu gaat iedereen denken dat ik ook uit de gevangenis kom.	OV	0.54846456815	0.755142687591	0.497609214209	sadness
240	Ik volgde hiervoor Crea, Spaanse les, maar er zijn nog andere workshops enzo. Als da mogelijk is, dan wil ik na verloop van tijd euh gewoon gaan wandelen.	OV	0.613133378922	0.270032499692	0.619483351243	neutral
241	Tga nog een lang jaar worden jong. Pas op, voor mij gaat da hier moeilijk zijn. Ge komt in enen keer in een wereld terecht, waar dat er niemand nog zegt tegen mij “hé gij moogt da nie”. Daar moet ik ook nog mee leren omgaan eh. Ja kijk, ik word hier weeral kwaad.	OV	0.161225207111	0.816989279416	0.429618880393	sadness
242	<b> Het grappige is da mijn vrienden zeiden van tuurlijk ge zijt erbij. En ik nee nee nee. Amai, ja. Ja kvind vree wijs. </b> - Kzweet er een beetje van.	BG	0.846816916083	0.731837809191	0.603307835742	joy
243	Dus die verschillen ja die waren der van int begin. We merkten die ook wel ma… Ja die bleken dan toch iets zwaarder door te wegen dan dan ja dan ge dacht. En dan ja liep da toch nie zo goed eh.	BG	0.329550549862	0.366295117781	0.271935370786	sadness
244	Ja Céleste was echt de kindermagneet eh op reis.	BZL	0.721893958149	0.515934305847	0.63241489512	joy
245	Kwou dak mee kon.	BZL	0.451695544837	0.275085481001	0.271377146064	sadness
246	Ik heb tegen men eigen gezegd van, als ik dat ier nie kan zien sterven, als ik men eigen zo ga gedragen, dan vind ik da ik nie da recht heb om da te eten ook nie.	BZL	0.419781308746	0.527337284662	0.649163221958	anger
247	Courage.	OV	0.508828756164	0.0661897030448	0.47491667693	love
248	Hallo. Dit is Joke. En Joke is een grote catch, want ze ziet er goe uit, ze kan goe koken, zis een prachtige, prachtige…	BG	0.794643087505	0.657130733246	0.761297267262	joy
249	Elke dag opnieuw. Kvinnet mooi dat hij het heeft laten gebeuren, dat hij het heeft laten binnenkomen, ondanks het feit da zijn mama altijd gezegd heeft “ge moet u flink houden”. - <b> Ik vond da heel mooi. </b>	BZL	0.763155531852	0.431713373878	0.598857987865	joy
250	Hele domme fout van mij. Ja ik geef het eerlijk toe. Maar ik vind gewoon dat ik overdreven gestraft word.	OV	0.339162092843	0.570412097386	0.559924631361	anger
251	Yes, ondergoed. Handdoeken. Ma Kkitsch toch of nie? Da vink er echt over, da bed.	BG	0.554367573579	0.808332101394	0.684317411152	joy
252	Ze zijn medu ant lachen Bessie.	BG	0.449515160294	0.472932182963	0.357454326452	joy
253	Dus tis eiglik verkeerd gelopen deze keer met euhm een gesprek in de cel die een beetje geëscaleerd is blijkbaar. En dan ister vastgesteld da jij een koffiekop in een sok wilde steken als slagwapen.	OV	0.368819006646	0.268517339667	0.482800906398	neutral
254	Dees is zot. Letterlijk.	BZL	0.683435460799	0.619865503638	0.341029911938	joy
255	Kga de tv afzetten.	OV	0.633337481305	0.0464216212107	0.560534582471	neutral
256	Ze maken een crimineel van mensen. Echt. Mensen komen binnen soms voor niks. Na een jaar, twee jaar ze komen buiten, onschuldig verklaard. Ze zijn alles kwijt: vrouw, kinderen, werk, dit dat. Wat moeten ze dan gaan doen? Wat moeten ze dan gaan doen? Negen van de tien tuurlijk gaan die het criminele pad op omdat ze geen uitweg meer zien. Dus ja, we zullen zien eh.	OV	0.186283261127	0.884405699834	0.641014084063	anger
257	Ja den openingsdans was euh vrij intiem, vrij fijn. Ja nie vrij, was gewoon heel fijn. Zelf om, om haar dicht tegen mij te hebben. Twas euh… tgaf mij een goed gevoel. Ja twas nen warme dans. Twas euh oprecht. Kdenk dat da het voornaamste was.	BG	0.852325318901	0.501005321999	0.522863677753	joy
258	Ewel girlpower.	BZL	0.695079073546	0.261077136689	0.681403742467	joy
259	Twas wel zo en ze hebben mij ton opgepakt. Een beetje jammer wel, aja, ma tis beter dak der vanaf ben, want dan kan ik terug me mn leven beginnen eh.	OV	0.579349137238	0.393813168661	0.418135413104	joy
260	O nee, ik ben bang. Ik ben echt bang.	BZL	0.149360560158	0.551050482355	0.215967132451	fear
261	Je had misschien beter in Nederland je feiten gepleegd. - <b> Ja zeker. Echt, het liefst wel. </b>	OV	0.476051025444	0.610196138178	0.584231871805	anger
262	Kvind het vooral jammer vo te horen da je een herval gekend hebt ook. - <b> Ja nie lange. Maja, tis er wel geweest. </b>	OV	0.37710512889	0.349565849361	0.327814724387	sadness
263	Ik heb da nooit gehad. Twas wel efkes wennen toen dak hoorde dat die ja, wel een hondjen had en ja da we daar ook wel daar rekening mee moesten gaan houden.	BG	0.510335849426	0.360516122968	0.276129984419	fear
264	Want wij werden zo gehypet als hét koppel.	BG	0.631268414491	0.513039341758	0.599410340952	joy
265	Ge zijt kwaad, ge zijt verdrietig, ge voelt u machteloos, ge voelt u… goh moe, ge voelt u uitgeput ma mentaal, fysiek alé snap je? Ge staat daar zo en ge hebt nog geen halve euro verdiend. Die mensen staan daar elke dag zo. Zo nie weten wat de dag brengt, dag tot dag.	BZL	0.138958503349	0.749793548216	0.166627014848	sadness
266	Joehoe! Je bent al aan het afzien van het gewicht op uw rug.	BZL	0.383783863575	0.612110705642	0.442857294344	joy
267	Tis echt heel mooi. - <b> Ja. Ik word er ook echt zo wa stil van. </b>	BG	0.696558858593	0.26505208578	0.503015369982	love
268	Uiteindelijk ist veel leuker om euh… om uw leven te delen met iemand. En iemand gelukkig te kunnen maken. Dus we zijn begonnen aan het avontuur. En euhm… ja. Waar het gaat eindigen, da weten we nog nie. Ma deze dag was in ieder geval echt leuk.	BG	0.853296937106	0.609758856497	0.501621337238	love
269	Den 31ste december zou kik verlof pakken.	OV	0.642165065697	0.323103214619	0.610614419195	neutral
270	Eh ma wa toch onvoorstelbaar is, is da hun dochter dus ervoor zorgt da zij nog kunnen leven.	BZL	0.347090029913	0.4782233913	0.309120129566	sadness
271	Ik voel de hernia in menne rug al, echt waar. Ik heb geen plaats. Ik zit er me mijn knie tegen.	BZL	0.171726192346	0.68128273097	0.364821188378	anger
272	Ja. Ja en nu is da eigenlijk twee maanden geschorst. Maja tis stom eh.	OV	0.275683555553	0.288122047465	0.31673653284	sadness
273	(Britt stoot zich aan de wagen) <b> Ohhhh, hebt ge da gezien?! </b>	BZL	0.483188603016	0.786487226199	0.576358570442	joy
274	De toekomst? Daar kijk ik nou niet naar. Nu ook, het contact met mijn vader dat is ook klaar. Dus…	OV	0.246184588575	0.556907204797	0.368194806736	anger
275	Das mijn 3D. Ge ziet het zelf eh, wa da ge hier allemaal zie gebeuren. Mensen da passeren, auto’s daar aan den overkant, mensen da komen tanken, achter brood. Der is altijd wel iets te zien, das dag en nacht hiere. Das es iets anders dan altijd op die vier muren kijken. Zie, das… Das precies of ge naar een aquarium kijkt. Ja maja.	OV	0.803436244659	0.650765361265	0.950317123049	joy
276	Ik ben gelukkig. Kben thuis.	OV	0.716280227376	0.304735961809	0.64077866115	joy
277	Das wel glamorous. Alé das echt… daar gade in schitteren. 	BG	0.85415067379	0.711369305402	0.722512816501	joy
278	Der is toch iets, iets aangewakkerd waarin ze zeggen van oke we kunnen der niets aan doen en we voelen toch da onrecht en… 	BZL	0.410433962558	0.264885522395	0.377548089048	neutral
279	Ohhh. Ja ge zijt daar ant wachten en elke minuut duurt gewoon uren. En euh… da zweet komt op, ge maakt u nog meer zenuwen. Da was gewoon doodgaan daar eh. Tmag gaan beginnen. Echt. Pff.	BG	0.294182219458	0.885450015719	0.368328105075	fear
280	Ik zie da zo neig veranderen en ik loop daar nie in mee. Dus als ekik dan die 36 uur es buiten zij is da voor mij wel… Das heel anders, versta je? Ge kunt da moeilijk uitleggen.	OV	0.569826327765	0.615909055268	0.352774146904	sadness
281	Go with the flow eh.	BZL	0.745351430211	0.424951461849	0.642819964461	joy
282	Ja das moeilijk.	BG	0.365530436213	0.166412782739	0.3580415077	sadness
283	Dus ge hebt echt iemand gevonden die bij mij past?	BG	0.706133429821	0.498236582199	0.349848502225	joy
284	Wa willen ze? Dak hier buitenga, een overval ga doen en het geld op tafel leg? Ja dan zik der van af.	OV	0.378444016204	0.809545940069	0.448288803632	anger
285	Da komde in België nie tegen zoiets. Echt nie.	BZL	0.433826401614	0.570332136232	0.634400383891	anger
286	Oh. Oh da doe deugd.	BG	0.959244565373	0.628592979677	0.493254909206	joy
287	Eiglik zie kik da gewoon totaal nie zitn, zegt hij, vrijkomn.	OV	0.464283358535	0.607778227334	0.338587143277	neutral
288	Da ga een avontuur worden, denk ik. Want euh… kdenk dak misschien mijne kop efkes onder et water ga steken ma echt zo een uitgebreide douche gaan ik hier nie nemen denk ik.	BZL	0.338737092194	0.452773594145	0.392315350294	fear
289	Ik heb het totaal nie onder controle van euh... Tjah, ik denk dat ook logisch is. Tis zo spannend. Je weet totaal nie me wie je ga trouwen. Tis eigenlijk een heel onrealistisch gegeven.	BG	0.354739310121	0.537148664931	0.164088830465	fear
290	Ja ja ja. Ma ik vind het toch aan de andere kant… zo toch wel die zucht toen ik binnenkwam dat ik terug euh die modus van de gevangenis weer kon oppakken, want das eigenlijk wel het gemakkelijkste voor mij hier eh. Alé snapte wat ik bedoel?	OV	0.563522803442	0.52467711481	0.48190625213	sadness
291	Ow. Volgens mij ebt ge hier echt wel zo geduld voor nodig en jah da heb ik nie.	BZL	0.417731319086	0.38571463881	0.330566933673	anger
292	Goh ik denk da wij alle vijf fantastische vrouwen zijn dus we gaan sowieso op onze pootjes terechtkomen.	BG	0.900657409469	0.406201787675	0.850609700926	joy
293	Dak dan dacht zo oh das zo zonde. Want ik heb die wel supergraag.	BG	0.462847833989	0.646649017301	0.317123824266	sadness
294	Ik denk nie da iemand wordt geboren en droomt ’s nachts over hier te komen zitten en te naaien. Da is onmogelijk. Tis geen leuk werk maar voor veel van die mensen hier is het werk.	BZL	0.450893817762	0.415603558472	0.473849933849	anger
295	Doe da goed.	BZL	0.64381130304	0.32781494249	0.61136720815	love
296	Een van de andere activiteiten da ik regelmatig doe int weekend, is gaan wandelen int bos.	BG	0.55672325145	0.217418461398	0.764617429578	neutral
297	Ik denk da, da Marie daar zelf een van de meeste als ons daar het meeste mee bezig is zelf. Ma ge toont da misschien nie zo hard.	BZL	0.479780814465	0.339525443321	0.492728408911	neutral
298	Ik kan nie zeggen dat ik het het mooiste hondenras vind dat er bestaat. Ik zou zelf eerder voor iets anders kiezen. Ma zis eiglik zo lelijk da ze zo schattig wordt.	BG	0.657067502185	0.445766151707	0.580513525253	joy
299	Over en weer stappen, schuppen. Ma dees is gewoon in de kak trappen met water.	BZL	0.164549852567	0.623292362352	0.370511482005	anger
300	 …en ik vind da zielig.	BZL	0.289284730323	0.252615176395	0.381645269764	sadness
301	En dan kunnen we ne keer een schone korte coupe laten inzetten.	OV	0.629497193312	0.472637017381	0.810011404572	joy
302	Ik zit nog nie echt terug in het vrijgezellenleven denk ik. Ik ben wel terug vrijgezel maar euhm… ja. Alles is nog maar net afgelopen dus tis eventjes terug rustig. Euh… Alles laten zijn gang gaan, het gewone leven terug oppikken eigenlijk.	BG	0.464556621568	0.21473242138	0.310915358032	sadness
303	Ja ik ga het heel kort houden. Ik wil euh… Jolien bedanken om hier vandaag te zijn me mij. Ik ben aangenaam verrast. En ik hoop gewoon da iedereen hem ongelooflijk amuseert vandaag en we gaan er gewoon een feestje van maken.	BG	0.698400446919	0.488074559015	0.656880323097	joy
304	Allee maat. Zie zie zie zie zie. Buuuuh! Hou die es vast. Die is helemaal warm.	BZL	0.437132326259	0.952637536728	0.59720830856	fear
305	Ik vind da supermoeilijk om te zien dat die mensen tzelfde zijn maar totaal andere levens hebben en da ge er eiglik weinig aan kunt doen. Vind ik superfrustrerend en ja kzit daar vaak aan te denken.	BZL	0.251602835513	0.542431369763	0.237407954666	sadness
306	Dan hoop ik echt dat da iet goe is ze, want als da slecht eten is, dan is mijn dag echt na de knoppen.	BZL	0.593532312247	0.643145280788	0.448469632005	fear
307	Kijk daarnaar. Wat een droom is da hier.	BZL	0.796004494159	0.632348439112	0.545352971051	joy
308	Ik weet nie waar ik ben. Verdwaald. Aan het schreeuwen bij de duisternis.	OV	0.139481926545	0.410499357999	0.206671722077	sadness
309	Jamaja de middag… Tis vijf uur. De kwartierchef ga kijken voor al je gerief, daje al je gerief krijgt.	OV	0.475915725601	0.564174512948	0.768652170235	anger
310	Twee jaar vraagt ie al vo kreeft, kreeft. En dan pest hij mij alstie op verlof komt: nog gene kreeft? Nog gene kreeft? Ma nu had ik er van de week gehaald en ik zei hem da gisteren.	OV	0.72503460987	0.711821768019	0.849756855798	joy
311	Nu euh… beginnen de zenuwen toch wel toe te slaan dus euh… ik ga heel, heel content zijn als mijn getuige hier is dak euh een beetje afleiding heb, dak een beetje kan babbelen want euh… Het wordt euh, het wordt echt spannend.	BG	0.452051316487	0.556539016362	0.275206721879	fear
312	De gang is zo lang eh, en hij valt om naar de toilet te gaan. - <b> Oei, is hij zo slecht? </b>	OV	0.376226171198	0.649407736258	0.274055809869	fear
313	O nee da gaat een hel zijn.	BZL	0.26012153706	0.572582620878	0.274676822311	fear
